icd_ins,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,position,latitude,longitude,altitude,position_covariance,,,acceleration,,,angular_rate,,
0,,0,,1539368568,460249900,,1331,350569999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",150.0,-160.0,-1050.0,117000.0,-25000.0,4000.0
0,,0,,1539368568,562205076,,1331,471153999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",204.0,55.0,-999.0,-13000.0,-13000.0,2000.0
0,,0,,1539368568,664819955,,1331,550400999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",179.0,44.0,-908.0,-36000.0,-15000.0,4000.0
0,,0,,1539368568,766644001,,1331,670396999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",188.0,26.0,-1038.0,44000.0,22000.0,0.0
0,,0,,1539368568,868134021,,1331,750866999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",162.0,-59.0,-1046.0,118000.0,-12000.0,6000.0
0,,0,,1539368568,971470117,,1331,850422999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",176.0,23.0,-1053.0,26000.0,0.0,13000.0
0,,0,,1539368569,72935104,,1331,970262000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",144.0,-134.0,-1036.0,152000.0,-23000.0,5000.0
0,,0,,1539368569,174973011,,1332,50778000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",172.0,20.0,-854.0,-158000.0,78000.0,-33000.0
0,,0,,1539368569,277678966,,1332,170163000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",180.0,27.0,-854.0,-57000.0,-2000.0,-15000.0
0,,0,,1539368569,328711986,,1332,250438000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",175.0,31.0,-1005.0,19000.0,1000.0,9000.0
0,,0,,1539368569,482492923,,1332,370441999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",155.0,-53.0,-1082.0,140000.0,-20000.0,12000.0
0,,0,,1539368569,534254074,,1332,450563999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",160.0,-67.0,-891.0,-112000.0,26000.0,-8000.0
0,,0,,1539368569,636120080,,1332,550381000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",194.0,62.0,-1076.0,83000.0,-5000.0,13000.0
0,,0,,1539368569,789525985,,1332,690254999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",164.0,29.0,-994.0,19000.0,3000.0,15000.0
0,,0,,1539368569,840938091,,1332,750318999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",183.0,51.0,-953.0,-62000.0,-10000.0,3000.0
0,,0,,1539368569,942807912,,1332,850656999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",153.0,-62.0,-893.0,-111000.0,35000.0,-12000.0
0,,0,,1539368570,96106052,,1332,970371999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",183.0,49.0,-929.0,-77000.0,8000.0,-20000.0
0,,0,,1539368570,147324085,,1333,50393999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",160.0,22.0,-955.0,-19000.0,-30000.0,2000.0
0,,0,,1539368570,249578952,,1333,150584999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",195.0,68.0,-933.0,-102000.0,41000.0,-19000.0
0,,0,,1539368570,402695894,,1333,290361999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",182.0,19.0,-998.0,107000.0,-8000.0,1000.0
0,,0,,1539368570,454014062,,1333,350359999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",162.0,42.0,-923.0,-20000.0,-27000.0,7000.0
0,,0,,1539368570,556672096,,1333,470257999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",178.0,1.0,-1042.0,15000.0,11000.0,9000.0
0,,0,,1539368570,658999919,,1333,550751999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",206.0,71.0,-1052.0,20000.0,10000.0,3000.0
0,,0,,1539368570,761106967,,1333,670560000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",177.0,24.0,-982.0,93000.0,3000.0,-2000.0
0,,0,,1539368570,812402963,,1333,750368999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",136.0,-243.0,-1034.0,112000.0,-32000.0,17000.0
0,,0,,1539368571,15804052,,1333,890345000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",194.0,61.0,-1066.0,14000.0,10000.0,12000.0
0,,0,,1539368571,67387104,,1333,950648000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",223.0,104.0,-985.0,-17000.0,-27000.0,12000.0
0,,0,,1539368571,170001983,,1334,70328000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",210.0,64.0,-994.0,22000.0,4000.0,17000.0
0,,0,,1539368571,272383928,,1334,170408999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",206.0,57.0,-901.0,-179000.0,102000.0,-20000.0
0,,0,,1539368571,374089956,,1334,270053999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",203.0,-150.0,-1065.0,45000.0,-13000.0,49000.0
0,,0,,1539368571,476486921,,1334,350479999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",255.0,30.0,-1025.0,127000.0,-79000.0,40000.0
0,,0,,1539368571,528737068,,1334,450816000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",158.0,-121.0,-1090.0,53000.0,-48000.0,6000.0
0,,0,,1539368571,630232095,,1334,550346999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",183.0,-45.0,-1011.0,138000.0,-42000.0,15000.0
0,,0,,1539368571,732953071,,1334,650858999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",163.0,60.0,-956.0,56000.0,-51000.0,32000.0
0,,0,,1539368571,834847927,,1334,750360000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",113.0,15.0,-1017.0,21000.0,13000.0,-16000.0
0,,0,,1539368571,936671972,,1334,850367999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",122.0,-15.0,-1004.0,35000.0,18000.0,6000.0
0,,0,,1539368572,89745998,,1334,970391999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",176.0,44.0,-986.0,-102000.0,51000.0,-20000.0
0,,0,,1539368572,141024112,,1335,50360999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",179.0,33.0,-952.0,22000.0,-32000.0,7000.0
0,,0,,1539368572,243336915,,1335,152557999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",196.0,84.0,-957.0,-24000.0,17000.0,-9000.0
0,,0,,1539368572,396558046,,1335,270403999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",163.0,56.0,-962.0,-56000.0,30000.0,-18000.0
0,,0,,1539368572,447676897,,1335,350414000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",186.0,63.0,-982.0,9000.0,-9000.0,0.0
0,,0,,1539368572,550355911,,1335,450561999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",129.0,-60.0,-1057.0,58000.0,0.0,-7000.0
0,,0,,1539368572,652780055,,1335,550635999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",150.0,-152.0,-1076.0,88000.0,-17000.0,26000.0
0,,0,,1539368572,754633903,,1335,650439000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",186.0,0.0,-951.0,-92000.0,22000.0,25000.0
0,,0,,1539368572,856532096,,1335,750382999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",231.0,75.0,-925.0,-2000.0,35000.0,-18000.0
0,,0,,1539368572,958501100,,1335,850351999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",228.0,58.0,-1014.0,112000.0,-64000.0,32000.0
0,,0,,1539368573,60343980,,1335,970164999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",216.0,-20.0,-989.0,57000.0,0.0,10000.0
0,,0,,1539368573,162504911,,1336,50488999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",163.0,26.0,-953.0,-45000.0,32000.0,-36000.0
0,,0,,1539368573,264794111,,1336,170302999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",167.0,17.0,-1000.0,14000.0,-35000.0,7000.0
0,,0,,1539368573,367053031,,1336,250462999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",178.0,52.0,-936.0,17000.0,-15000.0,16000.0
0,,0,,1539368573,470966100,,1336,350826999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",131.0,-47.0,-994.0,48000.0,-4000.0,-23000.0
0,,0,,1539368573,573071956,,1336,470532000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",176.0,43.0,-942.0,13000.0,-7000.0,22000.0
0,,0,,1539368573,675436973,,1336,550810999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",141.0,-185.0,-1043.0,32000.0,-13000.0,37000.0
0,,0,,1539368573,776818990,,1336,650397999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",227.0,122.0,-880.0,-198000.0,107000.0,-47000.0
0,,0,,1539368573,828752040,,1336,750299999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",209.0,-46.0,-1022.0,120000.0,-19000.0,35000.0
0,,0,,1539368573,930883884,,1336,850443999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",165.0,84.0,-996.0,-16000.0,-21000.0,-3000.0
0,,0,,1539368574,83461046,,1336,990483000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",242.0,117.0,-833.0,-166000.0,86000.0,-47000.0
0,,0,,1539368574,135250091,,1337,50362999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",195.0,11.0,-951.0,54000.0,-21000.0,38000.0
0,,0,,1539368574,236923933,,1337,150341999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",159.0,19.0,-1008.0,11000.0,-8000.0,-5000.0
0,,0,,1539368574,339514017,,1337,250563999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",131.0,-143.0,-1048.0,92000.0,-31000.0,16000.0
0,,0,,1539368574,492158889,,1337,370465999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",131.0,-94.0,-1039.0,87000.0,-25000.0,-3000.0
0,,0,,1539368574,594620943,,1337,470561999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",143.0,-129.0,-1010.0,3000.0,0.0,31000.0
0,,0,,1539368574,646554946,,1337,550422999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",199.0,-29.0,-1005.0,101000.0,-45000.0,39000.0
0,,0,,1539368574,748220920,,1337,650686999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",162.0,86.0,-937.0,-105000.0,19000.0,-48000.0
0,,0,,1539368574,850507974,,1337,750405999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",194.0,21.0,-962.0,22000.0,-16000.0,13000.0
0,,0,,1539368574,952588081,,1337,850434999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",181.0,56.0,-934.0,24000.0,13000.0,15000.0
0,,0,,1539368575,54683923,,1337,970525999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",197.0,60.0,-907.0,27000.0,12000.0,12000.0
0,,0,,1539368575,156599044,,1338,50351999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",142.0,-163.0,-1039.0,101000.0,-55000.0,35000.0
0,,0,,1539368575,258739948,,1338,150476999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",219.0,18.0,-922.0,-160000.0,51000.0,-12000.0
0,,0,,1539368575,360865116,,1338,250352999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",268.0,74.0,-1005.0,69000.0,4000.0,16000.0
0,,0,,1539368575,462707996,,1338,350367999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",155.0,6.0,-993.0,-31000.0,18000.0,-4000.0
0,,0,,1539368575,566178083,,1338,470497999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",206.0,47.0,-1039.0,79000.0,-52000.0,28000.0
0,,0,,1539368575,668049097,,1338,550416000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",201.0,55.0,-936.0,7000.0,-27000.0,12000.0
0,,0,,1539368575,770029067,,1338,650826999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",175.0,-27.0,-1010.0,7000.0,14000.0,-7000.0
0,,0,,1539368575,872600078,,1338,750473999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",180.0,-92.0,-998.0,-9000.0,-11000.0,31000.0
0,,0,,1539368575,974440097,,1338,870304000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",146.0,-117.0,-1013.0,19000.0,-24000.0,42000.0
0,,0,,1539368576,76221942,,1338,950417000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",186.0,64.0,-1032.0,69000.0,-53000.0,22000.0
0,,0,,1539368576,178924083,,1339,90316000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",271.0,68.0,-876.0,-53000.0,58000.0,-11000.0
0,,0,,1539368576,230315923,,1339,150370999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",239.0,26.0,-974.0,30000.0,0.0,26000.0
0,,0,,1539368576,332241058,,1339,250338999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",244.0,0.0,-968.0,177000.0,-51000.0,2000.0
0,,0,,1539368576,435112953,,1339,350389999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",273.0,93.0,-1025.0,135000.0,-66000.0,3000.0
0,,0,,1539368576,537147045,,1339,470341999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",228.0,40.0,-906.0,83000.0,23000.0,29000.0
0,,0,,1539368576,639873981,,1339,550350999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",240.0,-41.0,-994.0,-95000.0,38000.0,27000.0
0,,0,,1539368576,742539882,,1339,650450999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",314.0,62.0,-867.0,-102000.0,57000.0,9000.0
0,,0,,1539368576,844023942,,1339,750453999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",257.0,17.0,-911.0,0.0,46000.0,0.0
0,,0,,1539368576,946522951,,1339,850419999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",169.0,-94.0,-1102.0,6000.0,-19000.0,30000.0
0,,0,,1539368577,48624038,,1339,950771999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",229.0,41.0,-896.0,-107000.0,56000.0,5000.0
0,,0,,1539368577,150496006,,1340,50655000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",164.0,53.0,-1017.0,-109000.0,-1000.0,33000.0
0,,0,,1539368577,252476930,,1340,150455999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",170.0,22.0,-1014.0,61000.0,0.0,40000.0
0,,0,,1539368577,354993104,,1340,250498999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",162.0,-155.0,-1009.0,78000.0,-13000.0,17000.0
0,,0,,1539368577,457110881,,1340,350697999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",222.0,-87.0,-1021.0,89000.0,-33000.0,-8000.0
0,,0,,1539368577,559839010,,1340,470554999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",185.0,62.0,-963.0,-181000.0,77000.0,-53000.0
0,,0,,1539368577,661988973,,1340,570332000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",111.0,-78.0,-1064.0,65000.0,-74000.0,4000.0
0,,0,,1539368577,763747930,,1340,650380999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",202.0,26.0,-1121.0,197000.0,-14000.0,21000.0
0,,0,,1539368577,866190910,,1340,750454999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",175.0,16.0,-911.0,119000.0,3000.0,29000.0
0,,0,,1539368577,968060016,,1340,850535999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",189.0,57.0,-872.0,-140000.0,38000.0,-19000.0
0,,0,,1539368578,70363044,,1340,950673000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",173.0,3.0,-1009.0,-199000.0,86000.0,-50000.0
0,,0,,1539368578,172756910,,1341,50412000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",163.0,-110.0,-1055.0,-32000.0,-61000.0,-12000.0
0,,0,,1539368578,274924039,,1341,150799000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",156.0,-32.0,-1116.0,123000.0,-56000.0,7000.0
0,,0,,1539368578,377444982,,1341,252565000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",153.0,18.0,-885.0,106000.0,78000.0,28000.0
0,,0,,1539368578,428802967,,1341,350527999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",195.0,64.0,-788.0,-135000.0,53000.0,-15000.0
0,,0,,1539368578,531440973,,1341,450663999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",212.0,67.0,-990.0,-73000.0,0.0,-21000.0
0,,0,,1539368578,684653043,,1341,570287000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",110.0,-144.0,-1104.0,54000.0,-37000.0,15000.0
0,,0,,1539368578,736077070,,1341,650525999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",159.0,29.0,-1049.0,-14000.0,-3000.0,5000.0
0,,0,,1539368578,888365983,,1341,770479000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",157.0,49.0,-884.0,51000.0,-60000.0,33000.0
0,,0,,1539368578,940637111,,1341,850376999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",176.0,-41.0,-965.0,86000.0,23000.0,-14000.0
0,,0,,1539368579,93467950,,1341,970325000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",186.0,6.0,-878.0,-138000.0,64000.0,-34000.0
0,,0,,1539368579,195715904,,1342,70289000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",132.0,-98.0,-1139.0,81000.0,-35000.0,11000.0
0,,0,,1539368579,247870922,,1342,150302999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",175.0,40.0,-949.0,-45000.0,93000.0,-10000.0
0,,0,,1539368579,349347114,,1342,250708000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",133.0,-152.0,-1047.0,33000.0,-17000.0,0.0
0,,0,,1539368579,451641082,,1342,350678999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",194.0,-75.0,-1027.0,140000.0,-71000.0,-4000.0
0,,0,,1539368579,554446935,,1342,470366999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",151.0,87.0,-1044.0,-81000.0,2000.0,-42000.0
0,,0,,1539368579,655854940,,1342,570330999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",150.0,-104.0,-1127.0,65000.0,79000.0,13000.0
0,,0,,1539368579,758352041,,1342,650613999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",187.0,-17.0,-891.0,-91000.0,-29000.0,14000.0
0,,0,,1539368579,860692977,,1342,770376999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",197.0,77.0,-986.0,10000.0,-82000.0,21000.0
0,,0,,1539368579,962557077,,1342,850504000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",176.0,52.0,-989.0,80000.0,8000.0,-40000.0
0,,0,,1539368580,64641952,,1342,950505000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",152.0,81.0,-936.0,125000.0,-64000.0,37000.0
0,,0,,1539368580,166887044,,1343,70324000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",143.0,-171.0,-1058.0,106000.0,-57000.0,15000.0
0,,0,,1539368580,269021034,,1343,150572000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",216.0,-38.0,-1087.0,115000.0,-45000.0,24000.0
0,,0,,1539368580,370682001,,1343,250362999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",132.0,18.0,-978.0,-10000.0,-106000.0,29000.0
