icd_velocity3d,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,x,y,z,covariance,,
0,,0,,1539369564,617501020,,1612,344000000,,16.85,28.31,0.07,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369564,668246984,,1612,422000000,,16.990486145,28.3243045807,0.34742602706,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369564,923918962,,1612,544000000,,16.95,28.33,0.28,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369564,924175024,,1612,721999999,,17.0186901093,28.3872394562,0.799717128277,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369565,229669094,,1612,943999999,,16.9,28.53,0.81,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369565,229903936,,1612,982999999,,17.1316204071,28.3636665344,0.627783238888,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369565,485950946,,1613,144000000,,17.06,28.36,0.46,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369565,486176967,,1613,268000000,,17.3784217834,28.2551593781,-0.0533037558198,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369565,741580009,,1613,343000000,,17.3,28.23,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369565,741820096,,1613,523000000,,17.7573566437,28.0796165466,-0.411703169346,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369566,46899080,,1613,744000000,,17.82,27.83,-0.85,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369566,47172069,,1613,802000000,,18.1982841492,27.6734256744,-1.54327738285,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369566,353624105,,1613,943999999,,18.09,27.63,-1.73,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369566,353878021,,1614,83000000,,18.3457813263,27.5912742615,-1.87987017632,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369566,507685899,,1614,144000000,,18.17,27.51,-2.02,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369566,507983922,,1614,303000000,,18.0826034546,27.6856842041,-1.6284840107,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369566,763493061,,1614,544000000,,17.68,27.79,-1.65,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369566,763761043,,1614,582000000,,17.8727302551,27.5690097809,-1.43081891537,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369567,20275115,,1614,745000000,,17.77,27.54,-1.42,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369567,20601987,,1614,843000000,,17.9279174805,27.2429180145,-1.34843420982,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369567,329168081,,1614,943999999,,17.65,27.51,-1.36,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369567,329480886,,1615,123000000,,17.9554080963,26.8003063202,-1.22218883038,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369567,637115001,,1615,344000000,,17.84,26.67,-1.09,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369567,637423992,,1615,403000000,,18.5204277039,25.9312419891,-0.84981918335,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369567,995852947,,1615,744000000,,19.75,24.71,0.15,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369567,996153116,,1615,766000000,,20.6742801666,23.7138385773,0.516138732433,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369568,200431108,,1615,943999999,,21.05,23.35,0.82,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369568,200647115,,1615,967000000,,22.00847435,22.2892360687,0.925625324249,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369568,456835031,,1616,143000000,,22.19,21.97,1.2,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369568,457119941,,1616,261999999,,23.8250846863,20.2727050781,0.879659056664,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369568,712393999,,1616,343000000,,23.45,20.64,0.95,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369568,763144969,,1616,543000000,,25.1919155121,18.8208751678,0.676528871059,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369569,70022106,,1616,744000000,,25.13,18.99,0.65,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369569,70288896,,1616,803000000,,25.9658527374,18.1922092438,0.770624876022,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369569,326261043,,1616,943999999,,25.78,18.46,0.73,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369569,326529026,,1617,83000000,,27.0093212128,17.1453018188,0.783241808414,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369569,582509040,,1617,344000000,,27.29,16.83,0.62,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369569,582839012,,1617,367999999,,28.0731258392,15.7442426682,0.537503302097,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369569,889100074,,1617,544000000,,28.04,15.65,0.51,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369569,889362096,,1617,643000000,,29.1544857025,13.8965177536,-0.000278247520328,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369570,93818902,,1617,742999999,,28.85,14.23,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369570,94054937,,1617,902000000,,29.7689666748,12.1905107498,-0.571873128414,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369570,400463104,,1618,144000000,,29.75,11.57,-0.79,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369570,400736093,,1618,182999999,,30.2306098938,10.0949811935,-0.941441357136,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369570,656754016,,1618,344000000,,30.18,10.08,-1.22,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369570,656975030,,1618,462999999,,30.5342903137,8.12957572937,-1.07936525345,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369571,14622926,,1618,744000000,,30.34,7.67,-1.21,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369571,14861106,,1618,745000000,,30.6089687347,6.79644680023,-1.01205563545,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369571,270330905,,1618,943999999,,30.44,6.75,-1.16,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369571,270591974,,1619,21999999,,30.5112380981,4.7465634346,-1.62699186802,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369571,526194095,,1619,143000000,,30.36,5.18,-1.85,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369571,526444911,,1619,283000000,,30.3242473602,3.300801754,-2.03794598579,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369571,781656026,,1619,544000000,,30.06,3.1,-2.42,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369571,781910896,,1619,545000000,,29.8441410065,2.0192694664,-2.16725683212,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369572,87898015,,1619,742999999,,29.72,2.03,-2.28,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369572,88187932,,1619,822000000,,29.368057251,0.414851754904,-1.4730066061,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369572,393907070,,1619,961999999,,29.41,0.89,-1.5,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369572,394167900,,1620,143000000,,28.8265151978,-1.54636871815,-0.762278020382,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369572,598989009,,1620,363000000,,28.87,-1.59,-0.82,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369572,599275112,,1620,364000000,,28.5913772583,-3.04829478264,-0.798628985882,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369572,906019926,,1620,562000000,,28.61,-2.92,-0.99,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369572,906285047,,1620,663000000,,28.1819000244,-4.95579576492,-0.614152014256,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369573,111289978,,1620,744000000,,28.43,-3.94,-0.89,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369573,111510038,,1620,903000000,,27.9132213593,-6.0628900528,-0.26624366641,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369573,366936922,,1621,162000000,,27.98,-5.79,-0.2,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369573,367178916,,1621,163000000,,27.5793437958,-7.11463308334,0.288313806057,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369573,672933101,,1621,343000000,,27.82,-6.81,0.31,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369573,673152923,,1621,442999999,,27.0383605957,-8.47647380829,0.377910166979,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369573,977423906,,1621,566000000,,27.59,-7.87,0.34,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369573,977722883,,1621,721999999,,26.2457847595,-9.96071338654,0.376195549965,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369574,183090925,,1621,967000000,,26.61,-10.1,0.18,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369574,183358907,,1622,1999999,,25.2402038574,-11.5210599899,0.164957463741,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369574,489041090,,1622,162000000,,26.02,-11.14,-0.05,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369574,489366054,,1622,261999999,,24.4018554688,-12.8543043137,0.0840375199914,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369574,744879961,,1622,362000000,,25.4,-12.24,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369574,745116949,,1622,521999999,,23.5350265503,-13.8947715759,0.00482281297445,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369575,49770116,,1622,761999999,,23.97,-13.95,-0.16,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369575,49988031,,1622,802000000,,22.2130088806,-15.1005935669,-0.0496179275215,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369575,356625080,,1622,961999999,,23.16,-14.84,-0.32,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369575,356884002,,1623,162000000,,20.9027004242,-16.2030067444,0.114992052317,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369575,560903072,,1623,344000000,,21.77,-16.21,-0.11,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369575,561145067,,1623,344000000,,20.2640285492,-16.9488430023,0.107475720346,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369575,816914081,,1623,544000000,,20.77,-17.01,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369575,817174911,,1623,623000000,,18.9361152649,-17.6743335724,0.368611723185,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369576,123296022,,1623,744000000,,19.94,-17.59,0.08,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369576,123531103,,1623,884000000,,17.8143081665,-18.6487731934,0.45659327507,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369576,380147933,,1624,144000000,,18.12,-19.06,0.36,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369576,380404949,,1624,168000000,,16.5982494354,-19.7437114716,0.334554076195,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369576,635967016,,1624,344000000,,17.06,-19.86,0.1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369576,636271953,,1624,423000000,,15.2667417526,-20.7232246399,0.0608633123338,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369576,942302942,,1624,544000000,,15.99,-20.49,-0.05,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369576,942533969,,1624,701999999,,13.9312143326,-21.4732017517,0.0120370853692,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369577,247747898,,1624,961999999,,14.12,-21.55,-0.13,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369577,248032093,,1624,963999999,,12.8020782471,-22.1052513123,-0.0149315707386,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369577,454193115,,1625,144000000,,13.29,-22.0,-0.05,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369577,454473018,,1625,242999999,,11.2482700348,-22.733127594,0.0542041286826,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369577,760504007,,1625,344000000,,12.04,-22.56,-0.13,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369577,760785102,,1625,521999999,,9.75713634491,-23.1564750671,0.0151341035962,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369578,16448974,,1625,744000000,,9.99,-23.12,-0.28,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369578,16732931,,1625,802000000,,8.35646057129,-23.4033374786,-0.146732896566,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369578,272655963,,1625,943999999,,8.94,-23.19,-0.4,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369578,272881031,,1626,84000000,,7.3036866188,-23.5146713257,-0.42575904727,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369578,629457950,,1626,344000000,,7.21,-23.26,-0.51,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369578,629720926,,1626,365999999,,6.3471903801,-23.46443367,-0.216516181827,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369578,884994983,,1626,562000000,,6.65,-23.2,-0.27,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369578,885248899,,1626,622000000,,5.34075927734,-23.4916763306,-0.125689700246,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369579,142033100,,1626,763000000,,5.78,-23.17,-0.27,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369579,142298936,,1626,902000000,,4.68113565445,-23.3438930511,0.260060846806,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369579,449246883,,1627,143000000,,4.6,-23.14,0.38,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369579,449512004,,1627,221999999,,3.59377479553,-23.3587322235,0.419507712126,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369579,755686044,,1627,344000000,,3.79,-23.11,0.46,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369579,756227016,,1627,521999999,,2.65651226044,-23.3037090302,0.764449477196,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369579,960707902,,1627,544000000,,3.17,-23.07,0.52,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369580,11432886,,1627,742999999,,2.13274908066,-23.228767395,1.15950489044,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369580,267222881,,1627,961999999,,2.28,-22.93,1.28,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369580,267497062,,1628,43000000,,1.6873459816,-23.1579551697,1.54211759567,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369580,522969007,,1628,162000000,,1.88,-23.02,1.39,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369580,523214101,,1628,283000000,,1.10845685005,-23.2511100769,1.34411287308,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369580,728564023,,1628,544000000,,1.09,-23.1,1.14,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369580,728820085,,1628,544000000,,0.754796087742,-23.2189369202,1.35101652145,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369581,35298109,,1628,761999999,,0.72,-23.07,1.24,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369581,35614013,,1628,802000000,,0.511387586594,-23.2957630157,1.57602190971,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369581,290729999,,1628,961999999,,0.52,-23.12,1.6,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369581,290982007,,1629,63000000,,-0.0216400939971,-23.3057842255,1.90116226673,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369581,596666097,,1629,163000000,,0.24,-23.13,1.85,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369581,596893072,,1629,345000000,,-0.646462917328,-23.3751087189,2.04602169991,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369581,902167081,,1629,544000000,,-0.65,-23.28,1.98,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369581,902482986,,1629,623000000,,-1.00620317459,-23.5606956482,1.99564468861,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369582,107112884,,1629,744000000,,-0.95,-23.37,2.03,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369582,107382059,,1629,883000000,,-1.365629673,-23.7920913696,1.83462190628,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369582,464929103,,1630,144000000,,-1.54,-23.61,1.76,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369582,465198993,,1630,167000000,,-1.81238102913,-23.946762085,1.77351593971,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369582,670270919,,1630,344000000,,-1.81,-23.77,1.72,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369582,670562028,,1630,423000000,,-2.08434176445,-24.0219306946,1.83332550526,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369582,877118110,,1630,543000000,,-2.15,-23.86,1.87,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369582,877418041,,1630,682999999,,-2.64320278168,-24.2566776276,1.59713840485,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369583,235552072,,1630,943999999,,-3.03,-23.92,1.48,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369583,235846042,,1630,982999999,,-3.16845536232,-24.3584499359,1.31055045128,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369583,491563081,,1631,144000000,,-3.23,-24.09,1.23,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369583,491822957,,1631,244000000,,-3.4883351326,-24.3398246765,1.32083857059,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369583,746968030,,1631,344000000,,-3.38,-24.1,1.32,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369583,747229099,,1631,542000000,,-3.64007234573,-24.4905834198,1.2722414732,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369584,2028942,,1631,744000000,,-3.47,-24.28,1.19,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369584,2264976,,1631,784000000,,-3.59071278572,-24.5457801819,1.18317055702,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369584,257714986,,1631,961999999,,-3.55,-24.33,1.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369584,258038997,,1632,62000000,,-3.78304958344,-24.6228427887,0.742677092552,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369584,513041019,,1632,144000000,,-3.71,-24.39,0.55,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369584,513346910,,1632,322000000,,-4.05543231964,-24.6553134918,0.37484177947,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369584,769110918,,1632,544000000,,-3.9,-24.42,0.12,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369584,769352912,,1632,584000000,,-3.96056365967,-24.6730728149,0.370288550854,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539369585,74987888,,1632,744000000,,-3.95,-24.58,0.3,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
